id_spatial	Long	Lat	Island	Coral	CCA	Turf	Macro	Other	Grazers	Scrapers	Browsers	Predators	Secondary	Effluent	Sedimentation	New_Development	Habitat_Modification	Invasive_Algae	Fishing_Comm_Total	Fishing_NonComm_Boat_Total	Fishing_NonComm_Shore_Line	Fishing_NonComm_Shore_Net	Fishing_NonComm_Shore_Spear	SST_CLIM_M	SST_STD	CHL_CLIM_M	CHL_ANOM_F	PAR_CLIM_M	PAR_STD	WAV_CLIM_M	WAV_ANOM_F	Complexity	Depth	Regime	Regime1	Regime2	Regime3	Regime5
621	-155,8598743	19,96108165	Hawaii	33,61305359	8,857808841	53,4032634	0	0,349650368	7,784509061	5,984948389	1,456846921	4,578451848	27,98400584	10341,53516	0	0,18717626	0	0	0,0665927	0,23907276	29,1233273	0	6,87648662	27,506	0,875097	0,090099998	0,138300002	53,56689835	8,327699661	7,63254369	0,044500999	18,89801805		3	0	0	1	0
622	-155,844405	20,05505682	Hawaii	26,15585854	4,595763963	38,37601249	15,22614077	7,174120817	13,50474278	13,12106125	4,498253296	2,810596173	10,71363398	14925,19824	119,7618637	0,0250727	0	0	0,0665927	0,2181189	18,2019768	0	4,2459497	27,66699982	0,88242799	0,086300001	0,134399995	54,47240067	8,437299728	5,324028969	0,043249	12,98922506	8	5	0	0	0	1
623	-155,9177949	19,13670414	Hawaii	43,0702252	23,81188862	26,97375395	2,096939845	1,20689656	29,44726869	12,47520236	6,008717667	3,917768518	14,52594599	28,2942149	0	0,000142667	0	0	0,0650845	0,099060667	10,9210768	0,3761799	3,698049933	27,448	0,890115	0,065499999	0,055300001	44,45780182	7,424399853	20,5551815	0,056164	17,52396568	13	5	0	0	0	1
628	-155,8973855	19,36914651	Hawaii	40,74499863	6,998411523	45,89871799	2,22351874	3,092209289	3,552391457	5,64059441	1,811856025	5,309697298	18,53415742	509,2958374	0	0,0435091	0	0	0,1775087	0,3176473	10,9210768	0	6,4365773	27,459	0,837188	0,07	0,0079	41,7826004	6,973499775	12,98104	0,052446	16,70999974	11,1	5	0	0	0	1
629	-155,9129395	19,1675895	Hawaii	31,41606781	4,063146649	55,63259672	0,440865385	7,563770805	4,143837631	7,377392029	1,989499514	5,006074157	25,97942684	339,5305786	0	0,0294229	0	0	0,0650845	0,1176468	4,00430385	0	6,6378863	27,718	0,885901	0,065499999	0,055300001	44,45780182	7,424399853	20,61624336	0,055969	10,93588887	12,3	5	0	0	0	1
631	-155,9105201	19,173639	Hawaii	42,8613053	2,440268079	44,9276418	0,349650366	2,447552458	6,096728384	11,5359274	2,351543718	8,433008914	10,71290761	565,8842773	0	0,028491667	0	0	0,0650845	0,121336733	10,9210768	1,003232233	6,881327167	27,718	0,885901	0,065499999	0,055300001	44,45780182	7,424399853	23,66143417	0,057142999	27,61760252	10	5	0	0	0	1
633	-155,8994049	19,25694705	Hawaii	11,76274734	9,332191774	53,46746574	21,3137367	3,086948248	31,13231942	0	6,922178244	0,058336429	13,85618121	0	0	0,0458794	0	0	0,1775087	0,1883889	7,2806268	0,752231	1,8553801	27,636	0,879834	0,0583	0,073100001	39,4858017	11,71420002	19,85869408	0,056164	21,22740454	4	2	0	1	0	0
636	-155,9012988	19,21428754	Hawaii	49,97297299	8,071621614	19,09054055	14,31756755	5,289189199	8,32685742	0,634439293	1,079408071	2,873299084	8,117499674	8092,14502	0	0,0309416	0	0	0,1775087	0,1499102	18,2019768	0,94057845	3,53103175	27,702	0,883509	0,063100003	0,059300002	39,4858017	11,71420002	20,53029251	0,056164	15,32090823	11	5	0	0	0	1
637	-155,8375734	19,97730675	Hawaii	38	23,2	26	3,6	6,8	1,873340449	2,160859343	0,371109115	13,71193291	13,01809282	14359,31348	116,4745789	0,065731833	0	1	0,0665927	0,232635433	0	0	6,956501633	27,50600052	0,875096977	0,090099998	0,138300002	53,56689835	8,327699661	7,78207016	0,04501	12,24571479		5	0	0	0	1
643	-155,8898688	19,2978798	Hawaii	30,63369106	5,674477058	57,70833829	3,456831984	1,211839294	7,856807198	5,630431538	4,132867751	5,438836345	21,92679281	877,1206055	0	0,0443859	0	0	0,1775087	0,2269966	0,7279809	0	0,419699	27,57	0,853461	0,07	0,0079	36,23160172	10,95419979	18,88905334	0,056164	16,78411056	13,6	5	0	0	0	1
644	-155,8334483	19,97688696	Hawaii	24,2916388	12,00535118	40,71277593	0,226889623	20,33444816	6,547860569	2,326242767	0,623120883	0	15,6040465	11742,09863	147,5604462	0,07181466	1	1	0,0665927	0,23126206	29,1233273	2,40775736	7,32807684	27,50600052	0,875096977	0,090099998	0,138300002	53,56689835	8,327699661	8,221818924	0,04501	14,09084832	4,1148	1	1	0	0	0
646	-155,8323452	19,97815706	Hawaii	29,33990679	8,833681265	55,32044734	1,027567571	2,78329916	16,44287022	11,734841	2,024520892	1,110337021	9,840221913	10502,81211	122,4274856	0,06458658	1	1	0,0665927	0,2309935	29,1233273	3,0096967	7,37469732	27,50600052	0,875096977	0,090099998	0,138300002	53,56689835	8,327699661	8,221818924	0,04501	7,919729404	2,4384	5	0	0	0	1
647	-155,8315615	19,98514096	Hawaii	18,88	8,16	47,52	1,92	21,12	40,76452158	15,31315169	11,93587459	0	25,82969656	2682,291406	7,93366404	0,02510514	0	0	0,06324606	0,10311642	29,1233273	0,60193934	1,47097378	27,50600052	0,875096977	0,090099998	0,138300002	53,56689835	8,327699661	6,964011192	0,044227	10,40224813	4,572	1	1	0	0	0
648	-155,8309243	19,98823125	Hawaii	52,8	5,2	32,8	8,4	0,8	5,882984515	5,246070145	0,486159403	6,071870222	14,38213326	2225,811442	4,131533933	0,011253367	0	0	0,0665927	0,2309064	19,41555153	2,006464467	7,3003481	27,50600052	0,875096977	0,090099998	0,138300002	53,56689835	8,327699661	6,964011128	0,044227	8,210464419	4,7244	5	0	0	0	1
649	-155,831365	19,97974034	Hawaii	27,73333333	12,66666667	36,13333333	0,933333333	18,26666667	18,9145805	13,40748308	2,462744564	3,474845817	21,92669903	8658,029576	98,15211379	0,057128443	0	1	0,064202243	0,139466386	29,1233273	1,289870014	3,151618614	27,50600052	0,875096977	0,090099998	0,138300002	53,56689835	8,327699661	8,221818924	0,04501	9,002581546	2,7432	5	0	0	0	1
650	-155,8316732	19,97509681	Hawaii	0	3,2	65,6	16	0,8	0	0	0	0	0,331034285	11742,09863	168,0006409	0,0795128	1	1	0,0665927	0,2305747	29,1233273	3,0096967	7,4011049	27,50600052	0,875096977	0,090099998	0,138300002	53,56689835	8,327699661	8,221818924	0,04501	1,674827289	1,8288	1	1	0	0	0
655	-155,8301739	19,98068471	Hawaii	14,8	5,466666667	44,53333333	1	33,86666667	16,81758996	10,17268202	2,249469405	3,937326595	16,51573568	7894,085938	72,40691375	0,04964925	0	1	0,0624094	0,070763875	29,1233273	0	0	27,50600052	0,875096977	0,090099998	0,138300002	53,56689835	8,327699661	8,221818924	0,04501	6,756934013	2,8956	5	0	0	0	1
657	-155,8288709	19,99205139	Hawaii	2,2	0	75,4	1,8	20,6	9,21775559	0	0	0	15,66100841	3080,532532	6,8118664	0,00568575	0	0	0,0665927	0,2294887	13,6514826	1,50484835	7,185986525	27,50600052	0,875096977	0,090099998	0,138300002	53,56689835	8,327699661	6,985864401	0,04363975	2,415021069	6,5532	1	1	0	0	0
658	-155,9039522	19,07671319	Hawaii	34,86990272	8,637952654	51,46571919	1,734705353	2,48976327	3,840219618	14,12372119	2,997629026	5,178852029	38,26783707	0	0	0,0498793	0	0	0,0650845	0,0674275	29,1233273	0	4,1318669	27,413	0,870336	0,081699997	0,023700001	40,8667984	7,189199924	20,05482674	0,059294999	25,76850316	12	5	0	0	0	1
660	-155,8284797	19,99384974	Hawaii	0,4	1,2	67,6	4	26	0,9800208	0	0,579009867	0	1,930073722	3239,6875	7,0932691	0,00567745	0	0	0,0665927	0,2291924	9,1009884	0	7,20629695	27,50600052	0,875096977	0,090099998	0,138300002	53,56689835	8,327699661	6,993148804	0,043444	2,840130452	7,9248	1	1	0	0	0
661	-155,8287768	19,98909841	Hawaii	13,6	5,333333333	35,2	1,333333333	44	4,435891695	11,31741155	0,934681324	0	13,24503835	2603,067627	5,859795867	0,0085384	0	0	0,0665927	0,230113333	18,2019768	3,0096967	7,3504559	27,50600052	0,875096977	0,090099998	0,138300002	53,56689835	8,327699661	6,964011192	0,044227	5,128338286	3,6576	1	1	0	0	0
667	-155,8255875	20,0105972	Hawaii	25,10113082	5,424289754	55,29787629	1,027397261	10,77962672	6,011561294	5,146882546	3,867458544	0,938284936	7,568128406	4145,102539	88,8006973	0,0404678	0	0	0,0665927	0,2259577	29,1233273	3,0096967	7,4172153	27,43600082	0,881882012	0,086300001	0,134399995	54,47240067	8,437299728	6,716183186	0,045400999	6,884015794	2	5	0	0	0	1
669	-155,9010005	19,07476751	Hawaii	35,4	13,6	34,4	3,4	12,8	1,712694069	9,640782466	4,631477356	3,112582695	5,357197433	0	0	0,0679318	0	0	0,0650845	0,0660853	18,2019768	0	6,4610438	27,636	0,841174	0,081699997	0,023700001	40,8667984	7,189199924	20,05482674	0,059294999	12,06995436	13	5	0	0	0	1
670	-155,8825439	19,03824422	Hawaii	47,11954416	7,054446383	22,0566606	5,474738448	17,8929975	10,02859731	1,207398754	4,700472892	11,60562618	42,15626534	0	0	0,103329	0	0	0,0650845	0,0522645	0,7279809	0	0,9595389	27,468	0,832134	0,076700002	0,039500002	38,26979828	7,421000004	22,22523117	0,058708001	7,206467778	15	5	0	0	0	1
673	-155,8746727	19,03261437	Hawaii	5,734766996	5,017921188	62,72401436	2,150537637	2,50896054	16,74325701	0	0,888636796	1,491642199	13,70985529	0	0	0,1054114	0	0	0,0650845	0,0497989	7,2806268	0	1,697945	27,468	0,832134	0,071400002	0,077100001	39,12810135	7,118800163	20,62716675	0,058904	24,01935431	25	2	0	1	0	0
675	-155,751196	20,23243777	Hawaii	2,816901393	5,653923563	68,4054326	13,13883297	7,484909459	7,474702496	3,849025852	4,111760211	1,378490185	13,40095346	6748,169922	39,8035049	0,0175663	0	0	0,0119203	0,0435193	18,2019768	1,8811569	4,593843	26,86700058	0,838218987	0,081	0,102799997	51,73949814	9,126000404	24,36425018	0,133463994		11	2	0	1	0	0
676	-155,8389715	19,01857041	Hawaii	2,360544184	2,027210885	85,85714286	2,013605442	4,380952398	0,152722743	0	0	0	3,048258325	0	0	0,1054114	0	0	0,0650845	0,0411805	18,2019768	0	0,8692917	27,46800041	0,832134008	0,084600002	0,033599999	39,99869919	7,090499878	12,18980885	0,094521001		4	1	1	0	0	0
678	-155,7096191	20,19996661	Hawaii	2,520703906	7,215320914	75,09834377	3,949275299	5,07246377	13,67790437	5,325990403	0,149021792	3,763697255	25,63422647	0	79,2295513	0,0000256	0	0	0,0119203	0,0291324	0	0	0,1294493	27,286	0,859573	0,079999998	0,112599999	51,02809906	9,057299614	23,298493	0,136204		21	2	0	1	0	0
679	-155,703349	20,19247528	Hawaii	2,740747519	18,11343543	46,76130107	27,95536921	3,119807245	34,86612153	1,207398754	0,653204226	5,469836995	25,22255599	0	29,8706551	0,0000026	0	0	0,0119203	0,0271931	0	0	0,5234681	27,286	0,859573	0,079999998	0,112599999	51,02809906	9,057299614	21,94581413	0,140508994		10,5	2	0	1	0	0
680	-155,7959118	19,00670122	Hawaii	16,75483617	1,503355703	61,65192787	3,341163325	14,57086458	15,35113773	11,13487219	7,536177621	3,545495733	12,46240862	0	0	0,1023491	0	0	0,0650845	0,03455395	7,2806268	0	2,18863275	27,37599945	0,823656023	0,084600002	0,033599999	39,99869919	7,090499878	7,016160965	0,176321		9,25	5	0	0	0	1
683	-155,7307468	18,96853511	Hawaii	24,21568627	12,8	21,95294118	11,2	29,63137255	3,300608837	32,67054739	6,29777738	7,426058211	21,95673886	0	0	0,0044032	0	0	0,0650845	0,0282839	1,0921077	0	2,5035536	27,05	0,801192	0,076800004	0,057300001	46,09289932	7,16260004	7,70620203	0,150489002		14	5	0	0	0	1
684	-155,6181855	18,96541349	Hawaii	41,93677471	6,002400961	29,27170869	0	22,78911565	83,38838092	21,34904775	2,737404138	3,901332711	13,3224492	28,2942142	0,0206255	0,0090316	0	0	0,0597638	0,0211254	0	0	3,550571	26,916	0,871318	0,058800001	0,205500007	50,70769882	7,882900238	15,4350481	0,275929987	13,42450022	12	3	0	0	1	0
685	-155,552851	19,07611846	Hawaii	47,79810024	13,89822646	31,86350971	1,584513515	1,165953646	69,7906663	2,914363643	4,390998156	0	29,06169624	339,5305786	0	0,0481088	0	0	0,0597638	0,01230255	18,2019768	0	6,0345597	26,6779995	0,825908005	0,056299999	0,2016	49,00699997	7,911799908	14,53283691	0,260470003	8,938581134	11,5	1	1	0	0	0
686	-155,4463021	20,09514112	Hawaii	19,40196078	11,94117647	57,03529412	4,1	6,68627451	20,5295198	11,27301802	60,73546568	17,89618549	20,99561476	1527,887573	20,7109547	0,0561496	0	0	0,0442969	0,0328571	0	0	0,2398853	26,747	0,861203	0,085699998	0,079099998	52,74679947	9,628100395	33,8158226	0,106654003		12,5	2	0	1	0	0
687	-155,5016843	19,13333095	Hawaii	30,40306969	2,751886457	56,20977892	4,256336681	6,007890961	25,710767	0,028268269	1,737467665	0,156016607	6,427513052	1725,947083	0	0,00258945	0	0	0,0704577	0,0075938	29,1233273	1,50484835	7,1522181	26,707	0,8250775	0,068499997	0,067199998	45,12820053	7,794400215	14,24185515	0,324754999	14,16921348	10,5	2	0	1	0	0
688	-155,4651855	19,14319651	Hawaii	37,60784313	7,88235294	32,68627451	0	15,90196078	40,329993	18,98659946	15,98004472	21,91134355	36,43981115	0	0	0,0178085	0	0	0,0704577	0,0064946	0,7279809	0,0749527	0,2724185	26,644	0,817147	0,068499997	0,067199998	45,12820053	7,794400215	15,13378334	0,334051013	24,5000287	14	3	0	0	1	0
689	-155,3661317	20,05833174	Hawaii	46,67058824	4,680392157	34,2627451	3,1	11,18627451	35,19127499	30,61859851	15,59034345	13,46470425	21,09259678	5517,371582	25,4986973	0,0372994	0	0	0,0442969	0,0685343	0	0	0	26,455	0,829313	0,088600002	0,067199998	54,11220169	10,23250008	33,9284668	0,105674997		16	5	0	0	0	1
690	-155,363875	20,05500403	Hawaii	4,948979572	12,95918369	55,13605446	21,66666665	0	11,47694485	17,99739443	20,41907238	0,757797062	17,43309602	11515,74512	23,9548988	0,0403983	0	0	0,0442969	0,0703266	0	0	0	26,455	0,829313	0,088600002	0,067199998	54,11220169	10,23250008	32,79676437	0,105479002		4,5	2	0	1	0	0
691	-155,349207	20,0496904	Hawaii	27,50450448	6,054054057	50,31981984	12,0945946	1,009009009	18,51550624	0	16,76827676	4,962483897	17,64086323	2291,831299	48,1953011	0,0380511	0	0	0,0442969	0,0798096	0	0	0	26,581	0,824658	0,088600002	0,067199998	54,11220169	10,23250008	34,10684586	0,105674997		12	2	0	1	0	0
692	-155,3182683	20,03341231	Hawaii	9,60331047	5,170281582	57,94805934	9,964802167	13,85559361	29,67513215	0,009015816	9,888916249	2,547833119	19,57018114	0	85,1242142	0,00930075	0	0	0,0442969	0,10469155	0	0	0	26,396	0,857633	0,090000004	0,069200002	52,8689003	10,15890026	35,26390457	0,104501002		16	2	0	1	0	0
694	-155,2493708	19,99902049	Hawaii	22,6458046	8,651340615	51,10743895	5,333169421	10,01968112	25,08630299	7,683374064	34,41201702	31,28266929	20,88966018	8884,382813	10,0052824	0,0307372	0	0	0,0442969	0,1839474	0	0	0,7189845	26,898	0,886861	0,088600002	0,073100001	51,77529907	9,886099815	32,21318817	0,107827999		12,5	2	0	1	0	0
695	-155,2389705	19,99108655	Hawaii	15,19898515	0	27,80146853	6,790315032	49,32049246	2,546370631	0,67562576	0,182449585	0	7,604762364	19296,6543	42,10770225	0,03104695	0	0	0,0442969	0,20043995	18,2019768	1,8811569	4,6146896	26,68	0,870946	0,088600002	0,073100001	51,77529907	9,886099815	32,53298187	0,107827999		6,5	1	1	0	0	0
696	-155,2322403	19,98708304	Hawaii	5,148956135	4,794745521	54,75017592	22,64133235	10,25099696	53,84204957	15,68376575	41,34310945	4,132609043	27,91496323	30976,50586	21,6394138	0,0295348	0	0	0,0442969	0,2112465	0	0	4,0701895	26,68	0,870946	0,088600002	0,073100001	51,77529907	9,886099815	32,53298187	0,107827999		13	2	0	1	0	0
697	-155,2267995	19,98493098	Hawaii	2,054890922	4,780670923	69,48393148	3,434201284	20,2463054	135,476719	15,90961705	4,233542984	85,69597691	36,59984918	29080,79297	16,5375996	0,0262025	0	0	0,0442969	0,2196644	0	0	0,0575588	26,68	0,870946	0,088600002	0,073100001	51,77529907	9,886099815	34,77563095	0,105283998		23	2	0	1	0	0
699	-155,1969855	19,25329652	Hawaii	27,6	20,8	34,8	5,6	10	28,54507944	25,75450485	138,5290616	8,061724428	55,88648544	0	0	0,0000713	0	0	0,0704577	0,0160595	0	0	0	26,7670002	0,829635978	0,0691	0,187700003	52,99819946	9,100600243	13,85566902	0,310763001		11	2	0	1	0	0
701	-155,0873985	19,7580948	Hawaii	5,182217594	12,4644611	47,13104165	16,07004394	9,595502704	2,227916215	0	0	0	2,260346267	6352,05127	59,8993835	0,00926	0	0	0,1261769	0,6629583	0	0	4,2378287	26,832	0,866944	0,118299998	0,081	51,56980133	9,567000389	13,36241436	0,17182		11	1	1	0	0	0
703	-155,0688246	19,74751273	Hawaii	16,02516307	12,94268404	44,02842501	7,157502328	10,58480896	45,09073702	0	0,713212968	1,66317579	7,095131943	0	0	0	0	0	0,1261769	0,6723199	0	0	7,1232677	26,83200073	0,866944015	0,118299998	0,081	51,56980133	9,567000389	11,647346	0,151663		10	2	0	1	0	0
704	-155,0840213	19,29965039	Hawaii	6,758198809	4,500195941	44,05945883	17,84841434	26,83373209	114,5385463	13,04677082	7,84911935	21,73906745	40,97993611	0	0	0	0	0	0,0704577	0,047801	1,8201975	0	0,0051554	26,759	0,872624	0,074100003	0,154200003	52,18809891	8,9666996	15,0003233	0,260470003		10	2	0	1	0	0
705	-155,0355968	19,74034871	Hawaii	27,36486488	6,756756782	55,74324322	3,040540537	6,081081073	5,275375761	0,059598877	0	0	7,805131786	6366,198242	0	0,1335384	1	1	0,1261769	0,6666965	29,1233273	0	6,7566471	26,75499916	0,883118987	0,120399997	0,069200002	51,80649948	9,577199936	17,59668159	0,127202004		13	1	1	0	0	0
709	-155,0148556	19,73680875	Hawaii	16,43331312	18,966881	60,04906518	2,666691081	0,143266483	9,387294287	0,231736439	0,106850303	0,087618129	14,4660398	1952,300781	0	0,1484804	0	0	0,1261769	0,6547676	29,1233273	3,0096967	7,3390281	26,75499916	0,883118987	0,120399997	0,069200002	51,80649948	9,577199936	23,74237	0,126614			2	0	1	0	0
713	-154,9710765	19,65414897	Hawaii	38,81431769	14,21266494	25,6905447	11,84540929	6,058530793	9,387964358	71,35124234	6,7592935	4,553662006	16,56967291	0	0	0,0181568	0	0	0,2864392	0,513413	0	0	0,2611401	26,672	0,873044	0,180700004	0,0217	52,09069824	9,500599861	17,178767	0,163209		22	5	0	0	0	1
716	-154,9460536	19,37341269	Hawaii	13,96825394	6,031746004	61,90476195	4,444444398	11,11111114	33,26376603	6,823555064	1,552949422	0	41,73277834	396,118988	0	0,0694475	0	0	0,2864392	0,1224523	18,2019768	0	5,4284892	26,441	0,823085	0,068300001	0,154200003	52,61299896	9,192299843	15,596265	0,244618	19,71813441		1	1	0	0	0
717	-154,926611	19,39411032	Hawaii	20,38495297	27,99582027	34,538349	9,7044932	4,731452467	18,57050911	14,75996806	4,137210428	0,482482999	25,07700543	18900,53516	0	0,068062	0	0	0,2864392	0,136115333	18,2019768	0	4,0988092	26,441	0,823085	0,068300001	0,154200003	52,61299896	9,192299843	14,71232033	0,241879001	7,375017202	12,5	5	0	0	0	1
718	-154,9172764	19,39825499	Hawaii	9,040540549	15,09909911	50,04954952	14,41891895	5,027027032	15,04322946	0,143600305	2,114584849	2,300636409	14,08819006	16382,34961	0	0,070833	0	0	0,2864392	0,1421122	18,2019768	0	3,6630511	26,441	0,823085	0,068300001	0,154200003	52,61299896	9,192299843	15,31810093	0,240899995	22,91733504	14	2	0	1	0	0
719	-154,900995	19,40831921	Hawaii	19,74425491	4,964861696	64,46382593	0,774398385	4,863221886	41,50224753	0	0	0	11,97281944	2527,616455	0	0,0685375	0	0	0,2864392	0,152587867	18,2019768	0	2,267365333	26,39299988	0,825975	0,074900001	0,118600003	52,46580124	9,205800056	15,98025513	0,24318334	23,11843338		1	1	0	0	0
720	-154,8954295	19,41163192	Hawaii	23,65967362	7,946815115	49,30545641	7,965843655	6,99300697	8,203566467	3,615438456	0,596257491	1,860148849	13,84732047	1075,180176	0	0,070833	0	0	0,2864392	0,1559951	18,2019768	0	4,4132891	26,393	0,825975	0,074900001	0,118600003	52,46580124	9,205800056	16,10015869	0,244227007	15,93617812	10	5	0	0	0	1
721	-154,8805539	19,42396688	Hawaii	23,33875287	12,09960815	54,37182626	3,825976921	4,330241743	19,6286488	6,127807688	8,793731546	4,742385609	17,57869525	3084,069336	0	0,068062	0	0	0,2864392	0,1670297	18,2019768	0	6,2772918	26,393	0,825975	0,074900001	0,118600003	52,46580124	9,205800056	14,85636806	0,247749999	11,31115413	10	5	0	0	0	1
722	-154,8527979	19,44594886	Hawaii	7,70547947	28,50684931	47,98173516	7,956620998	2,559360729	5,591475767	10,70759994	3,128365046	1,985686193	9,814548345	311,2363586	0	0,070833	0	0	0,2864392	0,1874488	29,1233273	0	7,121901	26,393	0,825975	0,072800003	0,138300002	53,21350098	9,326700211	17,33595276	0,235421002	33,715122	24	2	0	1	0	0
724	-154,8206449	19,48360544	Hawaii	0,533333333	7,2	52,53333333	13,06666667	2,666666667	5,902288416	1,975139302	0	0	12,89272775	13769,85026	0	0,0722605	0	0	0	0	0	0	0	26,37	0,813073	0,072833334	0,127766669	53,02420044	9,301833471	18,3752079	0,216242999	4,825865676	0,48768	1	1	0	0	0
729	-160,2502857	21,81299658	Niihau	0,8	0,8	63,2	8	26,4	22,6324042	11,0168785	15,75155314	22,7918244	27,27667725	0	0	0,0023438	0	0	0,1202122	0,0006675	0	0	0	27,15600014	1,075940967	0,097999997	0,065200001	54,26449966	9,511500359	71,74438477	0,0647		16	2	0	1	0	0
730	-160,2279626	21,89335015	Niihau	13,66666669	1,333333349	84,66666661	0	0	25,34358042	0,60185194	118,3679292	0	25,0864739	0	0	0,0021512	0	0	0,1202122	0,00100415	0	0	0	26,865	1,069834	0,083300002	0,132400006	49,09700012	8,004400253	50,51375961	0,101791002			3	0	0	1	0
732	-160,2109228	21,90685672	Niihau	5,133128415	4,502459016	73,15943025	3,604918033	13,60006429	8,897232321	23,21124363	35,97671566	19,52656628	34,48455472	0	0	0,0015415	0	0	0,1202122	0,0013571	0	0	0	27,181	1,110436	0,083300002	0,132400006	49,09700012	8,004400253	10,3292942	0,142676994		11,5	2	0	1	0	0
735	-160,1944226	21,93549704	Niihau	0,675799121	5,045662151	82,1506849	4,406392659	4,69406391	19,45349126	17,29459912	3,180801533	23,40392015	11,03324233	0	0	0,0000388	0	0	0,1202122	0,0020107	0	0	0	27,109	1,095778	0,103200004	0,082999997	52,08110046	8,872699738	87,477919	0,072708		14	2	0	1	0	0
736	-160,1859545	21,8166964	Niihau	2,39168248	5,040322581	44,07969639	16,30471221	25,12713473	0	0	0	0	1,669029091	0	0	0	0	0	0,1341853	0,002996	0	0	0	27,249	1,04308	0,082099997	0,130400002	55,51490021	9,74339962	6,817955017	0,250369012		15,5	1	1	0	0	0
737	-160,178715	21,95645298	Niihau	0,671140973	1,006711409	70,80536911	24,83221472	2,013422816	17,21965979	42,55507844	13,12966713	33,44114912	31,25720652	0	0	0	0	0	0,1202122	0,0028676	0	0	0	27,211	1,080635	0,103200004	0,082999997	52,08110046	8,872699738	93,814761	0,07039	3,846434579	17	2	0	1	0	0
739	-160,1731491	21,83974259	Niihau	2,738140222	1,048951048	93,83623134	2,027027029	0	117,7436642	14,26123859	30,78906132	17,65664786	17,14990827	0	0	0	0	0	0,1341853	0,0040454	0	0	0	27,249	1,04308	0,081799999	0,122500002	55,0685997	9,714300156	6,042431831	0,301580995		4	2	0	1	0	0
740	-160,166654	21,95241399	Niihau	1,016949153	2,033898306	86,44067799	1,016949153	6,440677934	8,506864601	0	3,340933829	14,95808992	15,42782145	0	0	0,0000011	0	0	0,1202122	0,0032652	0	0	0	27,211	1,080635	0,103200004	0,082999997	52,08110046	8,872699738	88,965413	0,071444	4,501618714	21	2	0	1	0	0
